mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,AR351_A,AR351_B,AR351_C,Cipro_A,Cipro_B,Cipro_C,Coumermycin_A,Coumermycin_B,Coumermycin_C,CN-DM-861_A,CN-DM-861_B,CN-DM-861_C,Levo_A,Levo_B,Levo_C,Lome_A,Lome_B,Lome_C,Novo_A,Novo_B,Novo_C,untreated_A,untreated_B,untreated_C,isotopes,iso_anno,adduct,pcgroup
250.1775655,250.1774166,250.1776696,759.3657227,759.1117554,759.3984375,15,80373.17842,75259.5275,60300.40224,60994.58121,64405.65826,120717.6554,72545.58838,115545.1524,63209.0206,112761.9823,97561.03784,70912.17424,74064.07679,81906.11245,79350.55521,109893.2622,76699.17517,75747.42101,74814.61213,162682.4711,104034.2214,122608.436,68066.53,136410.0754,[24][M]+,0,[M+Na]+ 227.188,70
251.161244,251.161044,251.1613769,589.8036499,589.2723389,590.2909546,13,4341.24663,4749.760357,3846.739712,4281.034812,5012.930124,4572.236874,5367.768108,4318.290841,3542.687161,4217.939356,4295.653123,3936.100493,4366.613551,5225.709091,5015.980102,4766.457408,5475.657709,4629.994843,4985.782462,5945.460969,4786.93519,4952.614241,4655.908028,3648.298104,,0,,240
251.180654,251.1805812,251.1808301,759.1392822,758.6063232,759.6484375,15,9345.699921,8800.555349,16486.49752,7422.995389,15719.97267,14308.46072,9105.975566,13687.5277,12048.06288,14116.31893,11385.69781,9664.119593,8953.979852,9618.547577,9145.009812,12664.47829,11730.01376,12268.68309,11871.45363,20704.30539,11375.10866,14699.94842,11243.00583,14962.4929,[24][M+1]+,1,,70
251.1997272,251.1994823,251.1998906,921.9083252,921.6539307,922.9226074,11,5675.249164,7134.514449,6553.24772,4571.423733,5248.880879,4763.643907,9069.610708,7448.885287,8378.257648,4027.987009,4033.730134,3556.865086,3950.530695,4198.721764,4460.158468,4067.676793,5656.683859,3978.675197,6002.716274,8047.867214,4659.130377,2642.596554,2206.062855,2139.80512,,0,[M+Na]+ 228.209,27
251.1999733,251.1997886,251.2001596,758.6156921,758.5924683,758.8860474,24,17114.59708,18950.52249,15221.39465,11644.85845,14292.58065,13023.48609,12666.74043,10541.07734,10044.09637,7138.941195,8554.616704,6868.427549,8055.080954,12207.51787,10209.60953,6977.415834,8841.138311,10089.43578,8941.01775,12433.94053,7267.274352,5247.180558,9121.804673,6182.098183,,0,[M+H-H20]+ 268.205,70
251.2001082,251.1998262,251.2002594,865.6020508,865.2468262,865.8979492,24,19872.80459,17978.00885,12468.39358,9779.456049,11782.96075,11501.98924,25237.80844,16496.42366,16580.60397,8848.258863,9189.977099,6283.338382,6603.774823,11270.95966,8355.794258,5641.188158,9003.698959,7830.780913,13639.31192,17467.37869,12803.51719,6738.393959,12018.98371,7654.34243,,0,[M+H-H20]+ 268.204,48
251.2365383,251.2362594,251.2366825,1000.533661,1000.262817,1000.775574,16,5178.149173,5970.811514,6341.628009,4482.802614,4598.925155,4759.216201,7046.678142,6776.943625,7185.95825,4366.788831,3498.219492,3940.851483,3416.851136,2528.452204,3863.208659,3445.84236,5235.239144,3215.120313,4661.36753,6845.864547,4856.685868,2792.184272,593.6040263,1845.274561,,0,[M+H-HCOOH]+ 296.236,21
251.5749705,251.5748315,251.5751125,738.556427,738.2924194,738.8273926,24,19873.10212,20732.04934,20163.33988,19031.99152,20620.26125,23300.19442,22523.93223,21815.39438,20681.66802,19335.52614,19552.52481,19487.61468,22436.06352,22735.07027,24547.01348,22211.1759,22628.97696,23200.85898,20590.97013,25130.09584,24067.27828,23484.32705,21958.48189,20484.45966,[25][M]2+,0,,25
252.0764208,252.0762154,252.0765975,738.5598755,738.3047485,738.8218994,9,4920.210015,5017.861186,4860.30561,4357.225387,4772.299431,5521.330877,4818.789248,5129.913419,4772.168708,4538.447616,4485.954899,4264.315974,5314.720162,4864.816568,5476.909007,4928.782459,5511.827607,5267.698839,4691.579529,5901.815102,5684.522809,5105.979688,5026.364541,5176.573169,[25][M+1]2+,1,,25
253.2158034,253.2156251,253.2159809,896.2147827,895.9741211,896.9260254,22,7095.121422,10770.01904,9445.125404,7149.688362,11340.90268,7777.920828,10698.48334,9439.331888,7976.35613,7675.561742,7164.246602,8801.308342,6272.634448,8589.327501,6590.236016,5688.601573,6423.672897,6856.545607,11491.99746,14189.20988,14330.92944,2663.587991,3422.996248,6081.51084,,0,,94
254.8232687,254.8231039,254.8234412,70.28934097,70.01696014,70.92564392,24,16032.3478,19205.10776,18240.8324,14392.95521,13423.24927,11585.70128,10302.99973,8232.627567,8044.492515,8256.334897,10288.69956,11337.29028,9990.773428,15832.79767,15168.22638,10968.54988,8093.9995,15754.84608,7749.507415,9314.412782,5214.022951,8127.823045,9263.511407,14514.14631,,0,[2M+Na+2K]3+ 331.773,91
255.2315381,255.2314111,255.2316879,1124.828918,1124.559448,1125.090454,22,14676.12041,13108.47414,14546.42245,7061.172506,8656.319998,6348.842273,11372.16103,11867.12916,9890.346233,9723.225721,11567.33009,14690.84412,12271.921,10996.88856,9326.544587,9269.155098,10092.31634,8557.646662,13511.28606,17293.879,15150.58394,21423.67021,17041.32294,18637.10793,,0,[M+H]+ 254.224,143
255.231738,255.231652,255.2318313,1112.545288,1112.499146,1112.777588,23,66317.04172,73403.16777,74635.48317,52282.3513,60952.68623,63155.84853,79917.56079,79423.73604,72110.31713,55356.31869,61826.01526,73964.4651,59087.56351,60853.87512,65833.90313,60061.39325,63120.01395,63439.11813,57724.65406,70282.91225,53719.37728,58183.45304,64792.09254,67722.19086,[27][M]+,0,[M+H]+ 254.224,33
255.6285217,255.6283479,255.6287187,992.1045532,991.7741089,992.3331299,10,5267.287372,5442.934928,5728.200421,3316.334114,4592.458093,9471.640443,4987.427298,7267.210876,5840.36017,5544.510899,5546.977073,5764.054481,4048.91141,3772.308911,6708.705704,5043.879165,3711.615442,6299.726542,5051.932449,6948.236435,6570.288045,3558.714872,3667.94238,2907.506037,,0,,23
255.628546,255.6284045,255.6286871,1016.964935,1016.822632,1017.246948,16,8124.645006,6270.238225,10143.9534,4255.127912,5071.710048,5839.704335,3123.235957,4774.530011,3840.681467,6796.606857,7728.759516,8800.062656,7517.715842,9105.482936,7505.253333,5578.091339,5105.193034,6821.966321,7930.610619,5638.882354,5664.219671,10446.95574,9724.299424,7624.934891,,0,,24
256.2346904,256.2345722,256.2348876,1112.631348,1112.504028,1112.759155,6,9399.827193,11365.37262,11468.0829,8002.057774,8900.004937,9537.494469,12527.82548,12145.77336,10673.34448,8277.729881,9163.196795,10857.55687,8701.691089,9286.788961,9826.823306,8938.169231,10002.71991,9759.679087,8363.272954,10854.1875,8080.131244,8013.247005,10153.96229,9835.481937,[27][M+1]+,1,,33
256.2630749,256.2628896,256.263261,1141.497,1141.243164,1141.763428,19,5359.28538,6063.189613,5095.571037,5273.330148,5819.428834,10482.92178,5949.545014,6666.983829,4919.570727,8367.427692,6648.407455,5785.289839,6173.900852,6363.957046,6919.083148,7364.562942,5709.645098,6482.683877,6407.396423,7471.623594,6412.133397,11246.83582,6192.790339,9960.551648,,0,,185
256.2996675,256.2993032,256.2998023,923.6756592,922.1780396,924.223,16,74833.19438,169615.5679,12673.02789,16484.41343,51488.24512,11842.61274,6900.902774,110406.106,18671.94527,28915.55826,49752.81145,15017.13158,174067.7917,24645.13895,84494.31166,8952.853932,19903.07442,76749.83949,31622.54078,151375.9479,9542.50822,67474.09993,43771.26774,5558.712164,[28][M]+,0,,281
256.8203723,256.8202037,256.8205662,70.36525726,70.01696014,70.92564392,24,22250.00156,25629.23227,24984.93275,18816.17855,18671.08031,15504.3043,13575.62678,12208.59941,10874.4516,10987.95085,13587.7035,15257.52152,13544.6687,21018.98867,20838.20618,14715.68877,10829.42944,21538.57534,10197.18763,12261.36937,6667.300479,10784.33585,13116.66026,20243.29364,,0,[2M+3Na+K-H]3+ 331.773,91
257.2474478,257.2473885,257.2475229,1183.017639,1182.760132,1183.037354,24,108346.6109,124184.55,123371.2047,107889.0061,110764.6029,126756.8084,113940.6831,110743.5393,114631.2379,116316.728,114313.6144,125007.8859,127063.0581,121790.5321,134480.9518,114562.182,140333.5676,132209.3344,89520.00512,98121.52042,106708.5968,111637.9061,114336.2653,114524.834,[29][M]+,0,[M+H-H20]+ 274.252,52
257.3030119,257.3027431,257.3030539,923.4521484,922.1780396,923.9682617,7,13355.85608,25357.24108,90.24457951,1720.474827,8899.298319,383.9915419,35.22491838,17577.38131,2417.643632,4153.540716,8301.285137,1313.383052,25751.9997,3214.38755,14855.17819,66.63613497,1930.320391,12583.99849,4952.367397,21892.19349,386.9819635,11983.00913,6602.014339,42.20150385,[28][M+1]+,1,,283
258.1485404,258.1483552,258.1486991,767.0946802,767.0662231,767.3572998,24,26581.18621,25830.90359,24952.53676,34611.79877,46577.67846,26663.02404,21364.70726,18379.37202,19305.80049,52535.96514,38128.39623,35902.23431,21887.71067,21550.68105,23945.21838,20860.99306,22468.40521,21982.26961,12818.24111,7090.646678,10193.54013,38536.49048,30849.28648,36454.88038,[30][M]+,0,,86
258.184837,258.1847293,258.1850225,846.5112305,846.3477173,846.6987915,13,10237.09097,9254.339712,6596.720368,4722.894249,7312.973863,2904.824109,2887.344064,2361.446764,2292.767464,10958.06934,7660.405082,6531.649392,4963.338327,4511.405795,4350.615313,4960.402154,4779.666871,4187.360504,2480.887356,823.3273401,1412.335586,8988.162796,5261.03912,7558.286661,,0,,174
258.2505486,258.250451,258.2507419,1183.017639,1182.754395,1183.037354,24,16576.15333,18386.82291,17388.1416,16337.96682,16475.9397,18151.56638,17742.95993,16095.84609,16265.48791,17361.9333,17660.07077,18191.35166,18508.08181,19166.46274,19924.64585,17898.43469,22567.50972,19087.65057,14653.8424,15462.24392,15957.6785,17046.44259,18156.63267,16473.99838,[29][M+1]+,1,,52
258.8173766,258.8171182,258.8175844,70.36240768,69.98391724,70.92564392,24,9379.200326,10841.61652,10482.82403,8196.989382,7756.614686,6784.493882,6009.474048,4991.729747,4252.868876,4746.185038,5777.864985,6248.751112,5933.614125,9325.487285,8836.049732,6219.943875,4790.926852,9135.748575,4303.336831,5466.687214,3015.023624,4332.036676,5340.279403,8209.60178,,0,[M+K]+ 219.854 [M+Na]+ 235.828,91
258.8990363,258.8987978,258.8990776,67.62869263,67.43692017,67.89094543,5,337.2580278,67.38582995,34.80876052,84.140675,817.5972595,833.2441762,194.5685881,47.83684978,84.79490024,2129.209739,1338.881642,884.9016297,2222.293478,1562.182666,793.3390058,1519.920266,2687.698519,848.5567773,2152.121602,1218.715594,2244.984178,3189.243443,2891.050659,1007.161015,,0,,273
259.0920435,259.0917934,259.0922771,78.65238953,78.55207825,78.683,8,1458.49428,2544.714263,1520.149183,2003.845091,3424.719827,3898.05279,91.57276203,129.0518289,86.22606848,3811.993729,5098.561047,6558.317706,4738.844348,7827.265391,3895.642378,2573.831046,1640.865799,3930.962178,1139.420713,208.0369636,603.6201589,6439.445033,13948.97805,10995.10384,,0,[M+H-H20]+ 276.097,116
259.1518187,259.1516757,259.1519352,767.3516235,767.0662231,767.3552856,7,3862.330397,3892.765544,3431.037656,5229.521502,6783.735075,3660.634066,2871.717946,2272.354837,2676.957585,7358.414931,5481.04346,5229.300923,2698.050885,2963.492473,2794.789097,2909.726917,2943.838062,2839.011914,1620.143948,100.6113779,530.796912,5549.980227,4013.796215,5448.406982,[30][M+1]+,1,,86
259.6311038,259.6310489,259.6312803,1039.712219,1039.314209,1039.849243,22,23770.44572,17790.98007,26476.3672,11416.24435,11611.49212,19306.71659,20915.81551,31658.11964,24744.03069,21167.76507,21954.34636,22281.98956,20623.43097,24251.28838,26227.09091,18141.14638,12715.43209,24474.59129,28576.37552,33181.77395,31489.83358,27291.07832,29209.48618,24909.58539,[31][M]2+,0,[M+H+K]2+ 479.299,14
260.1327525,260.1327047,260.132883,1039.713989,1039.5802,1040.333618,6,5811.707258,3762.444249,6526.060106,2194.800262,2672.03302,4494.137482,5042.95969,7864.303884,5528.68632,5011.766088,5054.284399,5306.050794,4562.226039,5879.042978,5838.351272,4445.515,2725.398764,5728.217468,7238.083571,8312.343261,7118.01266,6270.960507,6963.001048,6030.769505,[31][M+1]2+,1,,14
260.1643697,260.1643163,260.1644399,1192.520264,1192.248291,1193.279541,11,648483.7452,147887.847,522463.0117,41717.03532,707695.202,382240.7688,412409.4477,624343.9602,343938.9904,394479.5499,368334.3046,300784.2339,139114.7652,448957.8714,501219.3334,176304.7482,260837.7156,213508.9757,407433.488,424927.088,334381.2706,375449.0573,428316.3022,142243.5346,,0,,50
260.16456,260.1644795,260.1646026,796.3025513,796.0339355,796.3463135,24,901209.9344,864247.0374,727199.373,1201995.336,1503795.24,868101.778,533538.7771,480905.4776,509068.6251,1540006.368,1123004.577,909606.4831,756184.8414,869423.4132,860685.4173,781815.2506,703741.407,842712.0678,424173.2174,264566.2964,308328.8327,1496059.833,1075985.639,1163152.223,[32][M]+,0,,8
261.1678249,261.1677253,261.1679125,796.2836304,796.0339355,796.3463135,21,159170.222,147149.7882,119941.0779,208381.5589,269638.0498,143288.3892,85342.72422,74759.91565,80873.75503,274146.8206,197553.7468,152766.8898,127896.3318,147071.205,145377.0774,128237.3489,117569.0736,138689.7279,67205.45632,39083.05819,46093.08978,256573.5441,184216.5409,197743.2544,[32][M+1]+,1,,8
261.2209423,261.2206561,261.2211027,833.8023682,833.5167847,834.0932617,24,22061.05718,25918.46595,22093.56163,19343.53109,21982.20087,22555.26778,13079.13921,12540.89867,13371.13767,16492.05208,17135.79827,18666.79072,15969.75681,20608.03425,18898.23326,13621.0222,14789.63321,16907.30906,11032.64321,13751.25914,10505.42787,15292.33808,16795.31181,16088.59018,,0,[M+H]+ 260.217 [M+H-NH3]+ 277.252,26
261.2212498,261.2211468,261.2213838,946.7998657,946.3771973,947.0479126,24,148205.8424,156245.514,128060.3295,118108.03,119007.4411,139188.8988,173281.5067,160575.6715,156614.6079,119268.8271,102328.3309,80992.85579,101517.4343,98017.10691,99255.58387,82794.28035,112976.5182,93999.53663,99575.30315,138966.1228,117276.5391,84274.41379,99846.37934,78292.74246,[33][M]+,0,,4
262.1703292,262.1701289,262.1704263,796.1950073,796.0061646,796.3463135,22,13036.96251,12331.63373,9452.455849,17792.95587,23094.15805,11032.81903,6515.627886,5930.124568,5859.699041,24720.63329,15561.24884,12389.94026,10105.23719,11487.01172,11236.18452,10475.07727,10127.07586,11657.82299,4868.060427,2704.170142,3586.531223,20451.04563,14845.87286,15322.98644,[32][M+2]+,1,,8
262.2243254,262.2242049,262.2244913,946.8014832,946.3771973,947.0479126,24,26314.5903,26669.6321,20434.22412,19452.03606,21054.11916,22603.55235,31883.94681,25062.36847,25120.17107,20308.70252,17955.25975,12464.52699,17031.16579,17885.5297,17335.59943,15672.65161,20683.44661,16091.1581,18301.55926,25770.37797,17597.42607,14416.40459,17721.29275,12429.64342,[33][M+1]+,1,,4
263.2367241,263.2363896,263.2368546,976.119812,975.6230469,976.3753052,24,43670.40927,60498.00959,55624.68583,54979.02379,74253.60459,57818.44113,68237.01732,53808.17298,49514.9848,63405.43397,57540.12384,61247.0962,46749.82574,49846.10124,46951.79372,52469.18858,49600.54272,44850.34337,65037.77519,83324.24041,80981.93859,20944.70481,20200.2291,38463.15463,[34][M]+,0,[M+H]+ 262.231,22
264.2400039,264.2398492,264.2402206,976.1186523,975.6230469,976.2508545,22,7497.796507,11593.23434,9265.484155,10185.93641,12101.33294,9742.411853,10133.83635,8743.571493,8718.37349,11992.4371,9519.537733,10628.66896,8814.992974,7699.201269,7347.820102,8836.496724,8899.76308,7086.582331,10212.65036,13065.62219,14250.17353,3471.984825,3039.534122,6836.872319,[34][M+1]+,1,,22
264.8521442,264.851714,264.8524256,68.668,68.49829102,69.38931274,7,2084.744727,2503.817086,2378.40279,1542.557088,1397.399999,1630.076675,837.325479,922.0727427,784.4786595,951.3971961,1351.493581,1854.80605,1212.414906,2226.109869,2109.046156,1196.625591,857.0132612,1734.639448,951.5625144,913.4001323,532.3591346,1010.714281,1328.421531,2319.632102,,0,,35
265.1769449,265.1767735,265.1772439,815.5728455,815.3532715,816.0765991,12,4871.488355,5739.966117,2686.407877,5420.99798,8245.804864,3996.06646,176.2607272,128.4652507,105.4605178,5848.498394,4537.214552,4484.720552,4388.331852,7799.389438,5356.5957,3779.226752,2519.68335,5119.12732,2149.965479,1333.85517,3251.837991,5643.164822,4442.0636,5861.164542,,0,,379
265.1769885,265.1767723,265.1771409,882.322937,882.0795898,882.6789551,18,12780.44962,12986.29299,6684.254997,11778.67144,16762.4207,9630.442373,1812.312244,728.9703233,351.6312635,14513.60702,10337.20919,9604.024543,10096.54248,15622.48636,11996.54758,8600.667458,8049.917388,10775.96087,3914.790867,3573.673229,5052.768409,12798.40869,14321.34172,11523.44834,,0,,145
265.252386,265.2522471,265.2525052,1192.781616,1192.758179,1193.031128,6,28902.82309,31064.37773,31736.71549,23593.89328,27356.15769,27430.28719,26868.67635,28455.4748,24796.94138,26225.36094,28828.23,34962.88159,26830.0337,26719.54611,29858.53135,26194.90836,28372.74285,30575.53192,19571.76547,19975.44228,18065.45044,29825.18237,33901.05563,32937.01944,[36][M]+,0,[M+H-H20]+ 282.256,50
266.1722617,266.1721289,266.1724075,704.3609009,704.0965576,704.6189575,23,7696.622191,6727.020615,4605.94586,5009.12167,6279.12653,18534.73836,9118.881856,11444.99771,5217.544718,14303.00456,9588.898157,11615.34808,6613.407074,7152.342695,7237.940549,8693.55058,6363.892351,6778.718532,8345.896658,15890.682,10582.90614,11910.69116,6796.126459,12020.29587,,0,[M+Na]+ 243.184,111
266.2556756,266.2554974,266.2557766,1192.771362,1192.498,1193.031128,13,5637.142031,4944.789745,4919.052144,3596.36898,5080.342956,4535.419824,4801.675816,4612.574508,4193.265122,4293.718094,4869.216101,5489.694743,4481.193138,4916.782425,4972.400933,4439.145059,4940.544613,4764.312333,3119.185616,3463.194311,2761.37295,4789.479524,5949.172074,5626.894665,[36][M+1]+,1,,50
266.8490898,266.8488061,266.8493382,69.15441895,68.49829102,69.38931274,7,2189.45392,2595.537692,2276.163757,1683.21565,2021.063817,1294.463001,1028.661289,767.9541537,822.5964409,971.0177815,1341.242226,1740.392185,1106.665978,2501.851879,1914.062245,1519.94259,1070.570363,1792.88563,997.0361269,868.1118455,571.2467324,949.3621581,1484.113581,2170.920713,,0,,85
267.1715701,267.1714771,267.1716278,921.6559448,921.646,922.7883911,10,7754.458088,9182.35071,6858.897818,6327.611476,10765.29634,9028.521875,6701.395616,6955.802185,7073.901218,8408.676192,9866.50596,7753.601873,9818.964395,11623.62858,11866.87162,9176.577097,10666.22679,11098.5681,6842.198805,9073.499745,10401.23481,5738.790257,7331.86964,8173.995674,,0,[M+K]+ 228.209 [M+H]+ 266.164,27
268.1691777,268.1690266,268.1693589,870.0215779,869.7598267,870.2880249,14,6616.967111,6296.764579,6735.49914,5804.297301,12710.91189,2938.047685,4469.088958,3310.795441,3458.496562,13079.52347,7046.845156,7835.050777,4399.171862,3734.900599,3614.618735,4003.894206,5551.094213,3552.42896,3270.696652,2352.616217,2618.288672,8282.64343,6405.382626,7887.18632,,0,,163
268.6363263,268.6361312,268.6364832,1039.816162,1039.55835,1040.087524,23,12728.62718,9160.465214,13382.91569,5964.243966,5667.967124,10119.15918,11514.92645,16254.05227,12098.75757,10752.69472,11217.14939,10365.01178,10175.79521,13300.46499,13321.89671,10069.18518,6494.98751,12226.80491,15327.52642,17903.1833,15072.6103,12798.37539,14623.43751,12045.46995,,0,,14
269.2108027,269.2106341,269.2109758,758.6137085,758.5924683,758.8860474,24,35901.26179,46689.56386,33196.45428,27668.07095,30917.66929,31581.22051,26311.31104,22401.54916,24588.38686,16691.25608,18556.11772,15953.93144,19439.84386,24750.38161,23019.63632,15590.25774,19472.25983,21150.30269,18687.22827,24268.87335,16722.50041,11816.6943,23142.8642,15243.64262,[37][M]+,0,[M+H]+ 268.205 [M+H-H20]+ 286.216,70
270.185292,270.1852387,270.1853507,900.0675049,899.8095703,900.788269,24,2514068.876,2476799.35,2742701.341,2659104.654,3998123.607,1753268.858,2401618.365,2000835.648,2134033.924,4939576.78,2887158.736,2704474.649,2190799.754,1919230.129,2107336.358,2251109.438,2917795.988,2034698.41,1576545.105,1604643.711,1647674.349,3374973.71,2782586.714,3174255.465,[38][M]+,0,[M+H-H20]+ 287.189,1
270.2142316,270.214058,270.2143472,758.8754883,758.5924683,758.8860474,5,5285.339006,6478.776599,5019.658052,4128.122423,4989.894686,4426.865259,3386.845909,3052.601652,3417.795494,2281.56454,2435.434594,2135.916376,2310.32809,3669.002525,2934.105613,1558.416568,2412.449483,3033.020304,2483.771553,3305.597571,2277.199505,1117.903062,3043.053974,1515.545812,[37][M+1]+,1,,330
271.1886303,271.1885419,271.1887123,900.0675049,899.8095703,900.788269,24,501971.8179,491604.9942,546439.8921,526622.1567,803419.6812,343877.2921,482326.5548,391770.175,419196.3798,1002398.252,574666.8236,535297.2678,436868.5527,384378.3772,410997.3419,445164.8764,588478.2891,395344.7301,311303.4146,318642.9603,323886.3792,676818.8793,548546.408,635216.2769,[38][M+1]+,1,,253
272.2008579,272.2008023,272.200926,900.8571167,900.8134766,901.8932495,24,1923977.329,1897028.608,2069253.366,1972528.292,3192784.829,1442866.798,1676849.149,1416009.557,1511200.078,3496377.691,2223262.414,2115735.265,1604381.759,1402335.51,1475741.009,1600324.386,1987349.664,1424433.707,1304170.561,1346406.792,1348203.727,2581189.531,2123317.084,2446681.036,[38][M+2]+,0,,1
272.7941375,272.79396,272.7943643,70.08352661,69.9422226,70.78039551,9,1867.96758,2326.010087,1566.001981,1371.995377,2325.693245,1245.462995,626.1124569,193.4092142,422.0033211,1765.659974,2181.665719,2948.412122,1888.502268,3810.941558,2003.363144,1720.811617,1650.559235,2151.847462,1297.756944,596.3689271,797.7690423,1998.318276,2948.896352,3190.454971,,0,,337
272.9439883,272.9437739,272.9441519,65.95783997,65.62931061,66.57843018,18,2319.308817,4554.570819,2157.351111,3040.740722,3078.371867,3404.846593,1125.308733,688.8891198,2017.83259,3674.92108,3340.273805,4933.228013,2547.102301,3835.780578,3544.721497,2067.694962,2431.489542,2880.56231,1885.998753,256.5123668,1782.626155,2580.277384,4644.183781,4797.964296,,0,[M+Na]+ 249.957,162
273.2042439,273.2041691,273.2043048,900.8548889,900.8134766,901.8932495,24,385399.2373,371493.6826,405547.689,382715.8928,642830.5726,282862.0394,339118.5375,272218.3077,289203.9187,703849.1312,434660.1055,414608.6876,315906.5079,277540.7367,282503.9355,314414.6835,395067.972,271908.18,257057.52,269550.4686,261111.7368,511906.6604,415747.6591,486430.7732,[38][M+3]+,1,,1
274.1797289,274.179669,274.1798286,848.9398193,848.9215698,849.2001953,5,14205.89414,12292.45886,10554.79212,19111.6592,28936.9614,15705.52466,8420.913234,7520.085675,7124.615937,20346.09307,17293.83457,13848.01911,11025.72051,10632.87988,11068.85222,10458.02263,11146.62388,10406.64571,7811.924808,4841.353336,5644.898557,15272.31356,11984.6295,14195.92854,,0,,361
274.2072063,274.2070264,274.207346,900.847168,900.8134766,901.6195068,24,33758.11317,30879.87821,33308.37759,31199.26845,59771.719,21523.88254,26075.81196,22129.21258,22333.08547,62532.53969,34883.91679,32889.58046,26456.75275,21403.49715,21561.34164,24609.56357,34303.87096,21519.95651,20281.11915,20298.3762,19883.35294,41804.96227,34452.13748,38524.12306,[38][M+4]+,1,,1
275.2577019,275.257438,275.2578968,1183.019531,1182.76001,1183.283081,20,5137.399634,5407.199382,5257.491593,5224.471925,5286.129465,4987.730131,4993.98116,4939.12801,4355.360451,5109.721849,4938.775843,4949.386753,5832.65537,5268.989793,5389.534189,4634.048497,6389.769137,5645.30434,3812.408971,4250.822841,4349.123711,4730.318923,5259.158822,4732.690922,,0,[M+H]+ 274.252,52
276.1073897,276.1072618,276.1075313,232.8706207,228.5258331,237.5935364,25,69863.59447,49186.96136,31852.727,27476.60443,67412.95283,33770.782,42210.99592,30234.81677,30156.67246,58259.90415,69666.33327,92166.14552,23505.12972,36297.60675,44739.38492,22001.33601,22841.70681,44452.649,12493.61818,17313.02157,20801.86216,24839.00889,17538.71518,35461.2383,,0,[M+H]+ 275.1,125
277.1026586,277.1025159,277.1028262,78.7354209,78.55207825,79.30447388,14,3656.902768,4511.677211,2802.333101,3711.554754,6866.451222,8398.439312,352.3995789,481.0790627,516.8307211,7195.660653,9076.490962,11984.57983,8112.333317,14300.38307,7524.192831,4789.155193,3644.925524,6664.986807,2757.160715,856.0183345,1908.093224,12104.99314,24322.24994,20927.29527,,0,[M+H]+ 276.097,116
277.1746668,277.174497,277.174746,1088.625977,1088.376343,1088.90564,8,4658.623924,4014.606492,3607.166164,4555.88575,7769.951802,4368.893574,2014.039388,2503.126882,2755.932017,4335.401166,5124.909098,3919.801648,5430.612683,4158.906549,5441.704625,5542.240846,5949.736751,4985.625915,175.5774185,51.56932292,70.18335145,4594.00397,3161.774325,4106.470816,,0,,128
278.7994074,278.7992869,278.7995163,85.95548248,85.365,86.14450073,17,10419.22463,13456.48201,11226.71488,17062.33035,29721.83375,16478.64105,8633.08544,6081.804341,5376.698543,4265.10181,10160.45253,10507.10399,6522.329479,17227.25598,21505.40271,11225.12551,5471.375574,20935.17348,28.99708437,101.1532515,253.8961753,38.54552497,15.5315561,25.82784702,[39][M]3+,0,,291
279.133747,279.1335381,279.1338705,85.97977448,85.47303772,86.04153442,7,3933.168204,5186.451041,4279.600863,6804.521906,11906.5986,6428.069726,3252.283054,2299.859788,2084.781777,1126.835605,4217.33165,4118.321412,2376.826925,6538.022492,8673.434896,4748.363893,1590.531537,8617.582363,250.4293277,529.1924037,308.7083392,673.7036965,639.6944705,305.7713305,[39][M+1]3+,1,,292
279.2290246,279.2287818,279.2292237,1182.7854,1182.648071,1183.037354,21,5393.541543,5518.690335,5747.844606,4523.333795,5481.273222,5408.973383,5054.847403,4950.00678,4348.006153,4827.838473,4885.002234,5398.144098,5532.786976,5080.475448,5268.425324,4786.10348,6405.277603,5650.923506,3448.976788,3626.496125,3833.992652,4254.355159,4457.399331,4621.253575,,0,[M+H]+ 278.222 [M+2H]2+ 556.444,52
279.2317139,279.2316436,279.2318357,1000.516815,1000.233154,1000.679016,10,65284.0171,82366.7749,82310.0199,58743.91746,57035.32742,58210.43683,89086.01457,87200.15818,90273.2778,56706.52313,47312.46176,51476.03775,49249.37486,36728.18494,47653.82715,45910.76728,67790.94571,45607.41351,57203.63193,87536.00917,60954.38095,35108.79356,18694.77383,27899.29174,[42][M]+,0,[M+H-H20]+ 296.236,21
279.2317455,279.2315999,279.2318045,833.8023682,833.5167847,834.0932617,24,109358.9783,138385.4431,110536.047,99261.81787,108131.0151,108797.1332,64990.36158,63041.48348,66487.11598,84678.16746,82776.81852,88261.71489,85662.39457,99039.29598,86696.83416,69348.65489,74654.99052,82054.28631,55296.28166,66946.64591,51339.04947,70231.26495,87421.88648,77026.18526,[40][M]+,0,,26
279.2319193,279.2318568,279.2319806,946.7998657,946.3771973,947.0479126,24,461773.466,500703.4137,420670.2995,383046.8653,385077.1644,435253.752,539329.1333,499640.7469,494280.1068,382765.2986,329509.0665,262947.4022,336516.3597,321546.947,326344.5456,282513.7118,363423.5272,314786.2413,328291.564,453405.2747,374667.8778,272537.9628,325860.4313,255377.9504,[41][M]+,0,[M+H-H20]+ 296.235,4
280.2348768,280.2346848,280.2350229,1000.518982,1000.255615,1000.71698,23,10214.03986,12361.02398,13117.17251,8627.281903,9864.159082,9574.033387,14920.48778,13835.92924,15442.83271,8312.742625,7873.192183,8264.14822,7377.543447,6082.195588,7739.49706,7545.093394,11078.43103,6980.392697,9736.912907,14383.30612,10391.1834,5710.851347,2485.025165,4496.913402,[42][M+1]+,1,,21
