mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,PA14_Si11_10uM,PA14_Si11_4uM,PA14_Si11_8uM,ms_level,X1,X2,X3,X4,X5,X6,X7,X8,X9,isotopes,adduct,pcgroup
388.1349536,388.1346423,388.1353011,85.43099213,85.17958832,85.70391846,9,3,3,3,1,10118.1355,10044.132,9850.562222,9946.753385,8772.368889,9761.63456,9702.366323,10440.0672,10834.00707,,[M+K]+ 349.166,31
388.3138755,388.3135588,388.3140991,1093.340149,1093.09021,1093.599,8,2,3,3,1,8391.44969,9217.994934,8841.210286,9695.637733,9625.913379,9612.831828,9230.790654,9271.363333,9917.865,[147][M+1]+,,62
391.2166965,391.2164328,391.2171291,808.5305786,808.2937622,808.9185791,9,3,3,3,1,158076.7156,155516.5474,154304.9154,11262.45313,11950.1553,11712.50603,33217.80161,34547.436,32387.87027,[148][M]+,,77
391.2840921,391.2838281,391.28492,1267.045105,1266.791748,1267.298218,8,3,2,3,1,8849.67875,8833.709412,8487.832516,11160.35388,6440.119437,10850.98112,10024.46888,9733.211613,10864.49966,,[M+H]+ 390.277,66
391.1823082,391.1820594,391.1825233,71.93599701,71.88009644,72.19445038,7,3,2,2,1,9679.691217,9468.713333,9441.7336,10268.20858,10314.54554,9208.714035,10232.54424,9771.382539,9854.991304,,[M+Na]+ 368.189,54
392.2201534,392.2197102,392.2203583,808.5285034,808.2937622,808.9185791,6,3,0,3,1,48319.3698,47307.41167,47055.66878,2302.683245,2335.974409,2008.123024,9263.493333,10075.22715,10010.86523,[148][M+1]+,,77
393.0924189,393.0919366,393.093012,511.2436981,511.0003662,511.8844299,4,3,0,1,1,6816.614778,7517.676316,5229.173625,2223.85802,1270.384038,2188.433988,6080.903158,4639.147332,6272.609641,,[M+Na]+ 370.104,216
393.2976591,393.2975413,393.2982633,1265.015869,1265.009888,1265.272949,9,3,3,3,1,231170.7443,229426.9641,225772.7879,275328.4502,252475.2096,263892.5565,251656.0007,259509.1319,253601.8166,[149][M]+,,50
393.297175,393.297172,393.297315,4.010113239,4.009996414,4.026670456,3,3,0,0,1,23719.47286,25157.561,26017.76421,NA,NA,NA,NA,NA,NA,,[M+Na+NaCOOH]+ 302.309,298
394.3009348,394.3007331,394.3015552,1265.014038,1265.009888,1265.265869,9,3,3,3,1,57223.94445,56303.00858,55634.06046,66882.6573,60698.48908,63494.73916,62309.45436,63919.24273,62393.19775,[149][M+1]+,,50
394.8739859,394.8736094,394.8748721,65.82896042,65.78240967,65.84858704,8,3,2,3,1,6773.2826,7269.077923,7300.6368,939.8387177,8582.767917,8177.646818,7773.165,8069.376,7864.05,,,347
395.2144565,395.2140334,395.2148271,1196.490845,1196.19104,1196.742,9,3,3,3,1,17316.335,17830.31886,18355.62368,16549.97867,15731.22071,15679.52269,16181.82829,16418.39009,16427.32529,,[M+Na+NaCOOH]+ 304.238,46
397.3288831,397.3286518,397.3292651,1237.492676,1237.477905,1237.744873,6,3,0,3,1,61485.31965,59402.28886,60165.6258,51978.31117,61970.0359,62447.19554,64504.88276,64303.57241,62885.78,,,123
398.2412753,398.2410641,398.2415523,811.841,811.6077881,812.9772339,9,3,3,3,1,20151.84541,20282.54351,19493.14966,21218.55859,21062.6975,21028.406,21420.32535,21277.564,20682.44195,,[M+Na]+ 375.252,199
398.3054732,398.3050324,398.3058742,1219.652,1219.39856,1220.37439,9,3,3,3,1,21406.60155,20361.016,19080.698,55166.84585,52408.14332,50492.031,49032.97247,56849.98862,55605.43712,,,127
399.1890824,399.1889178,399.1900484,1006.834412,1006.458,1006.96759,9,3,3,3,1,154177.7377,155348.0815,163977.6429,177259.9329,121924.4043,180790.5745,179393.1613,173834.1711,181060.2924,[150][M]+,[M+H]+ 398.182,61
400.1921177,400.1919598,400.1932467,1006.834412,1006.458,1006.96759,9,3,3,3,1,44748.59133,44601.58739,46702.982,52733.7468,34864.77641,54060.98286,52732.5888,50764.55188,53894.54729,[150][M+1]+,,61
401.0813046,401.0809064,401.0818097,511.4624329,511.003,512.1338501,9,3,3,3,1,38121.5685,39511.20875,32195.84954,15470.45217,15056.6816,14647.19739,32419.84087,28778.90778,33709.863,[151][M]2+,,317
401.1903517,401.1894453,401.1909252,1006.834412,1006.708,1007.148438,9,3,3,3,1,8446.155536,8440.489231,8607.597778,10206.99,8344.71648,9959.859818,10087.545,9947.478,10159.04538,[150][M+2]+,,61
401.5830053,401.5825787,401.5832371,511.4624329,511.2105103,512.1338501,7,3,1,3,1,14964.54865,15106.0016,12411.1411,4369.312435,2682.025208,5057.894857,12717.49023,10636.21789,12385.5516,[151][M+1]2+,,317
403.1932609,403.1931358,403.1934069,76.5174942,76.26461029,76.52705383,9,3,3,3,1,11922.2342,10895.895,12055.46771,12895.42222,12458.652,13115.41457,12521.37385,13040.99637,13380.205,,,195
404.1968913,404.1966143,404.197087,769.0324402,768.0455933,769.0921631,6,3,0,3,1,12196.0074,11707.34564,11606.22537,3159.045839,2588.534347,3761.735974,11013.91917,10962.75704,11452.06074,,[M+H]+ 403.19,250
406.1455578,406.1453201,406.1460582,85.43099213,85.17958832,85.44987488,9,3,3,3,1,140544.7396,139109.0909,141507.2696,128349.1152,127973.5833,132327.0176,140064.6833,140781.4663,141973.8075,[152][M]+,[3M+H]+ 135.052 [M+Na+NaCOOH]+ 315.158,31
407.1486961,407.1483635,407.1490803,85.43099213,85.16613007,85.44987488,9,3,3,3,1,24181.26113,24163.248,24034.48761,22117.37938,22273.54839,22414.0175,25153.05084,25634.13188,23679.92533,[152][M+1]+,,31
408.0967019,408.0964379,408.0968723,516.8521729,516.572998,517.5767212,9,3,3,3,1,125872.8064,126867.063,123107.4097,88093.93971,84077.83297,88723.84694,99224.55738,114366.3928,116304.9134,,[M+K]+ 369.131 [M+H]+ 407.088,14
408.5984087,408.5980777,408.5985129,516.9665527,516.572998,517.5767212,9,3,3,3,1,56002.40211,56013.91661,55427.21672,39139.64594,36880.62745,39768.04097,45078.55784,51365.684,52617.05217,,,14
409.0981634,409.0973653,409.0989738,516.8521729,516.4886475,517.3297119,9,3,3,3,1,18911.31,18840.759,18262.26545,12542.08579,11964.96,13200.83069,16042.27419,17062.60207,18152.93606,,[M+H]+ 408.089,14
409.0675417,409.0672373,409.0678781,511.1061249,510.7470093,511.6378174,6,3,0,3,1,7264.695,8041.044316,5627.669263,2318.519857,1886.119181,2441.984863,6883.305579,5092.550118,6228.528526,,[M+K]+ 370.104,216
409.3577947,409.3577107,409.3578403,1384.622803,1384.083862,1384.824341,3,0,0,3,1,5883.204345,11545.77169,12866.57761,1836.873926,2478.280552,1989.995765,18473.10891,18828.86087,18423.68554,,,130
411.10485,411.1045793,411.1049736,516.598,516.4886475,517.0836792,9,3,3,3,1,51011.76471,50593.8,50889.2833,30400.41858,28996.68656,29899.34618,46160.90632,51891.023,53399.30283,[153][M]+,[2M+Na]+ 194.057,14
411.0936925,411.0934986,411.0939836,989.4235229,989.3121948,989.5818481,9,3,3,3,1,30327.23979,29938.00539,32850.22426,60341.30332,59359.92829,62261.0928,59126.6658,54846.1465,58805.04268,[154][M]+,[M+Na]+ 388.104,116
411.3443237,411.3438998,411.3454982,1282.194641,1282.063232,1282.339478,6,3,0,3,1,13318.07548,12983.1761,13488.46769,7367.222059,8280.580983,8331.787605,10907.35256,11218.49486,10744.20303,,,257
412.1178903,412.1176308,412.1182104,876.0945435,876.0550537,876.3533325,9,3,3,3,1,46142.82059,46381.61671,47989.0125,17116.86885,16890.56237,17996.68909,44657.20605,46412.70229,45655.30658,[155][M]+,,136
412.094322,412.0941689,412.0945738,989.4235229,989.3121948,989.5818481,9,3,3,3,1,9485.491097,9310.515937,10351.14658,20678.91525,19778.74088,20770.992,19367.7836,18662.685,19184.00763,[154][M+1]+,,116
412.1418792,412.1415644,412.1421397,882.5795898,882.4419556,882.7244263,6,3,0,3,1,12989.83893,12074.24831,12669.44831,4603.166351,3492.020776,4296.834829,12293.38893,11111.47,11836.40062,,,230
412.108264,412.1078336,412.1085223,516.7023315,516.5899658,517.0836792,6,3,0,3,1,10586.45536,11314.01833,11774.01875,5768.66103,5220.008278,4867.415661,9984.853241,11306.68262,11970.6496,[153][M+1]+,,14
413.1212686,413.1208612,413.12134,876.2088928,876.0663452,876.3533325,6,3,0,3,1,12086.74417,11867.10766,11916.32338,4737.121965,3314.358598,4460.303151,12002.87245,12229.14941,12375.80219,[155][M+1]+,,136
413.0917162,413.0914994,413.0919482,989.4199829,989.0997925,989.4599609,6,0,3,3,1,5639.204455,6300.457817,6925.925083,12711.31094,12365.84354,13066.63764,11442.40197,11132.01084,11765.54375,[154][M+2]+,,116
413.2662856,413.2660928,413.2670738,1267.045776,1266.791,1267.298218,9,3,3,3,1,160734.003,163447.8422,152735.6722,193770.93,168918.0121,183073.2897,175094.1746,179665.6295,177235.5123,[156][M]+,[M+Na]+ 390.277,66
414.2695707,414.2693292,414.2703641,1267.045776,1266.791,1267.298218,9,3,3,3,1,43044.00969,43120.58211,41004.2765,50181.45,43066.3905,48678.32605,45075.50416,47572.47474,46632.432,[156][M+1]+,,66
415.183814,415.183443,415.1838994,737.2848511,736.770752,738.6189575,9,3,3,3,1,15115.09677,14027.9117,14683.44787,12251.48994,13097.91961,13408.41471,12496.28048,12735.93303,13707.8145,,,56
415.1838315,415.1835163,415.1841814,1006.859375,1006.724854,1007.217834,8,3,2,3,1,11222.16375,11136.98813,11315.95452,10980.43616,7363.523912,11841.70328,11978.07903,11373.7481,11850.975,,,61
419.1335576,419.1332381,419.1338857,559.428,559.4185181,559.6737671,9,3,3,3,1,43960.42079,43284.08474,43462.74487,25121.58943,23884.94616,25361.77783,43736.85569,45290.41451,45460.99118,[157][M]+,[M+H-H2O]+ 436.138,15
420.1367005,420.1364522,420.1373535,559.5438232,559.4185181,559.6759644,4,1,0,3,1,9835.888373,9540.79083,9607.926375,4973.046471,4736.968436,5260.570714,9036.134276,9889.1415,9657.347233,[157][M+1]+,,15
421.1704545,421.1701265,421.1708424,1006.572327,1006.458,1006.838989,9,3,3,3,1,20690.97188,20018.22368,20811.30837,23599.19091,16583.1929,23672.46441,22908.68722,21752.14897,23013.1625,,[M+Na]+ 398.182,61
422.0865538,422.0860941,422.0866918,514.567,514.2794189,515.0995483,9,3,3,3,1,44320.05812,41724.71455,48189.168,17154.06719,15933.46683,20906.74091,30553.40222,42979.26122,40786.48645,[158][M]2+,,118
422.5882393,422.5878166,422.5883497,514.5704346,514.2985229,515.0995483,7,3,1,3,1,16791.1392,16478.82075,19419.45555,5832.77391,4708.917433,8108.24716,12545.155,17556.07734,16894.54516,[158][M+1]2+,,118
425.2145766,425.2140647,425.2149544,1052.587402,1052.272949,1052.812378,9,3,3,3,1,14156.0146,14734.023,13799.34746,19550.83171,16994.556,18838.17353,18184.67528,16464.91667,17947.62806,,,210
426.2615533,426.2610121,426.2618395,892.907,892.6369019,893.1647949,9,3,3,3,1,11633.41224,12285.03936,12627.78187,12400.6925,12904.87372,13017.52338,12123.384,12608.50648,12963.4862,,,247
426.1787096,426.1784246,426.1790208,768.9147034,768.0455933,769.0866089,6,3,0,3,1,8752.814077,7714.5695,9065.052692,1967.217747,2043.663348,3104.379116,8087.398483,8428.7876,8631.848667,,[M+Na]+ 403.19,250
427.0949253,427.0943005,427.095302,74.47511292,74.21910095,74.74712372,9,3,3,3,1,8575.274222,8922.546138,8770.4708,9006.920615,9093.480222,9053.654286,8161.615,8561.268462,8131.395556,,[M+H]+ 426.088,361
427.0700403,427.0696627,427.0700961,516.8521729,516.598,517.3297119,9,3,3,3,1,23761.90391,23850.74752,23597.56667,19058.56841,18566.18432,19676.27278,19923.44214,24612.85677,23854.04062,,[2M+K]+ 194.057,14
427.0674811,427.0673027,427.0676147,989.4199829,989.3552246,989.4599609,6,0,3,3,1,5830.73147,5607.747964,4223.631376,12174.83245,12025.6929,12446.41727,11540.93055,10444.35471,11029.49688,,[M+K]+ 388.104,116
427.3392771,427.3390348,427.3396297,1185.523804,1185.265381,1185.532104,6,3,0,3,1,11907.99,11848.81829,12572.19646,7678.075018,5479.794635,7057.594808,11581.71913,12410.085,12502.27611,,,316
430.0989406,430.0986738,430.0992861,491.1776428,491.1239624,491.6556396,9,3,3,3,1,32603.08266,31423.48,32248.29956,18462.6813,17449.91661,18949.54966,27782.00126,29010.31845,29424.6364,[159][M]2+,,21
430.6007887,430.60022,430.6011231,491.3804321,490.872,491.4264832,9,3,3,3,1,15657.32694,15845.8631,16174.4328,9138.49608,6893.266947,8518.941348,14229.90303,13988.912,15319.10091,[159][M+1]2+,,21
430.913958,430.9138219,430.9151168,1639.953003,1639.909302,1640.175659,9,3,3,3,1,118825.6706,116761.2005,119549.1375,92771.31283,94603.81195,97699.12633,97258.72882,93746.602,106531.5586,[160][M]+,[3M+Na]+ 135.975,32
430.9135343,430.9129249,430.9143069,65.57499695,65.2694397,65.57702637,9,3,3,3,1,13608.1104,13180.185,14215.91747,11301.05,15557.50029,15383.385,15386.72379,15551.576,14856.64638,,[3M+Na]+ 135.975,83
430.9137654,430.91374,430.9137881,4.939370155,4.931148529,5.228487492,3,3,0,0,1,1204348.62,1207459.478,1241384.626,194.2482094,789.1819776,382.5315205,NA,242.4860825,160.5335669,[161][M]+,[3M+Na]+ 135.975,20
431.1785578,431.1780425,431.1788696,623.8832397,622.8665161,624.645,9,3,3,3,1,54818.99096,54359.09646,53868.37824,41860.2309,39798.57688,44665.432,53018.24082,52306.99338,54069.09723,[162][M]2+,[3M+H+K]2+ 274.13,3
431.2615751,431.2613306,431.2617004,1574.873413,1572.590942,1579.675415,5,0,3,0,1,41745.08893,44893.12689,44633.05708,17348.9616,48031.48043,45498.91845,49700.9504,45814.85085,48658.37331,,,236
431.2615299,431.2613282,431.261558,1598.225952,1597.702,1599.349609,3,0,3,0,1,28021.12236,27300.84549,27748.38612,14165.28111,18312.009,39558.5318,29386.08237,28145.91109,29968.52042,,,253
431.261449,431.2613206,431.2614952,1587.786,1587.563843,1590.894531,3,0,3,0,1,12821.62781,26657.92058,22629.01176,9460.9055,25589.76842,27723.67157,29570.64576,27264.16201,28404.35521,,,252
431.6801099,431.6795046,431.6804559,623.313446,622.6134644,624.6370239,8,3,2,3,1,29633.44749,29023.07706,27871.81966,22229.18038,20139.66086,22652.99003,27150.19067,27537.41011,27887.15733,[162][M+1]2+,,3
431.917337,431.9170038,431.9180841,1640.079501,1639.939209,1640.224609,4,1,3,0,1,4733.071952,8896.117639,5954.828893,5521.8865,5400.39,6313.962778,4874.077075,5036.494086,7164.922893,[160][M+1]+,,32
431.9170535,431.9170222,431.9170557,4.939370155,4.931148529,5.228487492,3,3,0,0,1,82408.30158,83218.27527,86187.95479,NA,NA,NA,NA,NA,NA,[161][M+1]+,,20
432.9178512,432.9177771,432.9180103,4.939370155,4.931148529,5.228487492,3,3,0,0,1,31087.93494,32155.07925,32431.66744,NA,NA,NA,NA,NA,NA,[161][M+2]+,,20
436.2823092,436.2817876,436.2826587,999.1009521,998.7861938,999.5861816,8,3,3,2,1,14914.28084,14207.4801,15660.46919,16135.4222,16114.45611,16201.08765,15847.26154,11167.1252,16392.58618,,[M+H-H2O]+ 453.285,27
437.1442843,437.1439945,437.1446553,559.428,559.4185181,559.6737671,9,3,3,3,1,509549.1051,505456.3477,513245.4797,277222.3684,269940.1342,283908.2618,461305.9686,494409.4812,493329.0241,[163][M]+,[M+H]+ 436.138,15
437.144712,437.1445124,437.1457703,1006.572327,1006.204,1006.719177,9,3,3,3,1,17894.70387,18195.309,19384.31682,21939.224,16269.85447,21681.41524,21932.55,20046.79111,20452.1842,,[M+K]+ 398.182,61
438.1475716,438.1472343,438.1478866,559.428,559.4185181,559.6737671,9,3,3,3,1,122235.4058,120526.7165,121770.7448,66027.94156,63578.467,66962.61085,108996.8961,118050.9115,116517.4992,[163][M+1]+,,15
439.1495499,439.1493775,439.1500219,559.428,559.4175415,559.6737671,9,3,3,3,1,23821.18497,22055.75789,23213.37559,12219.6,12128.75467,12365.80797,20211.40745,22113.46427,21655.875,[163][M+2]+,,15
440.8690638,440.8686333,440.8703942,1641.577393,1641.24353,1641.812988,9,3,3,3,1,19677.07467,20133.08331,20268.8112,25255.26771,22809.6069,22837.89972,24347.1788,23913.75947,23884.20081,,[M+Na]+ 417.878,101
441.3550347,441.3546779,441.3555195,1226.259399,1225.992554,1226.284424,7,2,2,3,1,32131.1483,32385.53665,31859.05737,27760.36729,24823.01881,29762.49928,33663.93573,33777.83837,33925.80731,,,197
442.8696292,442.8690166,442.8709105,1641.462036,1641.213135,1641.577393,9,3,3,3,1,7841.184,8493.454095,7701.99525,7981.629,8270.415,8876.019652,7963.739429,7909.677,8439.207857,,,101
443.1053305,443.1049708,443.1055826,491.3850708,491.128,491.6556396,9,3,3,3,1,163459.0393,160148.8358,162374.1715,153377.5204,134738.9943,153729.0815,147496.2433,160246.1098,163717.5338,[164][M]+,[M+K]+ 404.139,21
443.0417043,443.0414088,443.0418486,517.1069336,516.572998,517.3469238,9,3,3,3,1,21129.85598,21355.44857,20999.65732,15940.71717,15430.80547,17115.40834,17847.81815,20476.06502,20786.5789,,[2M+Na+2K]3+ 614.108,14
444.1080071,444.1076284,444.1082569,491.3850708,490.872,491.6763306,9,3,3,3,1,33725.17955,32789.589,34486.28533,32085.12,28468.3125,32119.63635,31183.53111,33200.64412,33871.13121,[164][M+1]+,,21
445.1029414,445.1026303,445.1031349,491.3850708,491.128,491.6763306,9,3,3,3,1,14752.0111,14707.75531,14787.84594,16534.43867,16556.24578,15928.94034,15044.92568,17477.62933,16022.05013,[164][M+2]+,,21
446.1857391,446.1854663,446.186066,737.5407715,737.2774048,739.119751,9,3,3,3,1,230232.8165,230429.6931,234698.1458,191912.0584,225481.1158,220606.744,216790.709,228877.6705,233345.7716,[165][M]+,[M+H]+ 445.177,56
446.887531,446.8869872,446.8883206,65.575,65.52590942,65.80492401,9,3,3,3,1,16053.75107,15968.355,15826.88492,14252.33,18504.99086,18234.54,17985.66,17166.975,17359.2692,,[3M+K]+ 135.975,83
447.1885365,447.1882933,447.1889905,737.5407715,737.5300903,739.119751,9,3,3,3,1,56035.71811,56409.37656,56182.06342,56017.73961,56648.39021,55945.47595,54677.96068,58063.86254,58098.2392,[165][M+1]+,,56
448.1859204,448.1852828,448.1863847,737.5407715,737.2774048,739.119751,9,3,3,3,1,13924.37823,14289.09676,14422.22597,11825.726,13333.39472,13452.52897,13731.95287,14609.85324,13971.71566,[165][M+2]+,,56
452.2773652,452.2768828,452.2777247,919.1437378,918.8887329,919.4050293,9,3,3,3,1,280788.8893,278290.2985,283307.4352,297145.8371,299175.3735,297031.9599,271407.4921,286645.5,286449.2852,[166][M]+,[M+H]+ 451.269,45
453.2805733,453.2801661,453.2808654,902.0751343,901.814,902.3266602,9,3,3,3,1,43020.708,41639.25033,41408.27833,38478.1411,38414.4545,37662.78857,37815.36727,40181.7267,38774.77835,,[M+K]+ 414.316,6
453.2806356,453.2802438,453.2809612,919.1439209,919.0593872,919.4050293,9,3,3,3,1,69973.18409,67546.79749,67497.82828,73221.67112,71888.02062,72738.28176,64855.84067,70003.875,69726.64643,[166][M+1]+,,45
454.2830231,454.2827367,454.2834734,919.1439209,919.0593872,919.6494141,9,3,3,3,1,10353.42185,9678.025241,10552.83382,12035.92461,11317.43074,11871.7221,10368.98594,10691.81783,11558.05366,[166][M+2]+,,45
454.2929226,454.2927177,454.2935103,998.861,998.7861938,999.5861816,9,3,3,3,1,715743.3517,707205.9182,723031.1574,738086.5085,727351.86,735634.4965,733759.7295,657657.4999,741383.9738,[167][M]+,[M+H]+ 453.285,27
454.2929686,454.2928145,454.2934633,977.2324219,977.2075195,977.5147705,7,3,3,1,1,477861.4213,474543.3436,485413.11,494703.5858,482694.6715,492108.1179,497988.7628,312847.0389,499144.5142,[168][M]+,[M+H]+ 453.284,34
455.296304,455.2960897,455.2966595,977.231,977.2075195,977.5147705,9,3,3,3,1,116568.1266,114213.8513,116452.0842,121348.0323,118624.6021,121530.094,121015.2955,116010.5645,123642.3029,[168][M+1]+,,34
455.2962547,455.2960409,455.2967705,998.8571167,998.7861938,999.5861816,9,3,3,3,1,174488.5123,172748.1961,173860.5978,181905.7167,178679.856,182096.2081,181571.6315,159451.9934,183855.2422,[167][M+1]+,,27
456.1177851,456.117433,456.1181502,564.6164551,563.2277222,565.019043,9,3,3,3,1,65274.32567,63920.29312,60381.20834,39870.14147,44510.11659,46952.67294,50081.54824,55119.35244,54241.36974,[169][M]2+,,35
456.1175298,456.1173798,456.1177794,557.128,556.8887329,557.4509277,5,0,3,2,1,35276.94774,36401.87118,34497.11618,32717.07364,30812.34857,32109.50871,30139.99976,34782.89708,36340.1856,,,159
456.2986514,456.2983996,456.2989015,977.2317109,976.9686279,977.5147705,8,3,3,2,1,19376.14487,19625.95293,20183.76667,19738.53074,20498.3552,20510.937,20251.928,12713.57892,20912.90258,[168][M+2]+,,34
456.2987229,456.2984677,456.2991193,998.9744453,998.7861938,999.5861816,8,3,3,2,1,29029.708,29498.42449,31419.77257,31405.65805,30515.2822,31255.44537,30720.33395,21738.45298,30905.56214,[167][M+2]+,,27
456.6194306,456.6191096,456.6198389,564.6164551,562.989,565.2740479,9,3,3,3,1,27394.94215,27278.97303,28386.09478,19174.30303,22085.91916,20204.09993,22544.66884,27186.26887,26539.88845,[169][M+1]2+,,35
457.1115367,457.1114284,457.1120283,431.8750305,431.639801,432.3463135,8,3,2,3,1,33379.32592,33863.78546,35471.982,30499.00766,35380.04371,35258.3757,34995.36137,33921.48059,35315.7896,,,185
459.1261979,459.125868,459.1265435,558.6786499,558.1461182,560.6640625,8,3,3,2,1,382253.4574,393893.1676,396265.1988,314062.6583,331974.0611,339621.2533,345762.9808,410996.2084,422154.8597,[170][M]+,[M+Na]+ 436.138,15
460.1295621,460.1291003,460.1297651,558.6929932,558.1461182,563.489502,9,3,3,2,1,53264.30636,90414.1604,94487.63197,73278.14158,76415.57051,79479.50686,72627.47882,93080.27376,93791.44791,[170][M+1]+,,297
462.8615265,462.8609838,462.8622205,65.82730103,65.52590942,65.84858704,9,3,3,3,1,8674.708333,9013.564769,8821.32,7395.186462,10144.82462,9760.211818,9983.200615,9615.272273,9390.432923,,,83
463.2017236,463.2014352,463.2023367,1196.491089,1196.446899,1196.741821,8,3,2,3,1,12089.5135,14376.42766,13315.62555,13189.54571,9708.966225,12874.29069,12271.48007,12628.15714,12784.40282,,,46
464.1332062,464.1326311,464.133753,85.55411911,85.41622925,85.70391846,6,3,0,3,1,7117.291455,6460.371429,7041.433087,4981.83213,5737.428614,7012.530914,6547.776,6983.0256,6629.293792,,[3M+2K-H]+ 129.078 [M+H]+ 463.122,31
465.1027646,465.1022336,465.103119,512.7459106,512.479187,513.6112061,6,3,0,3,1,12546.18167,11423.595,11910.00431,5053.24301,2548.126899,5017.575527,11014.99859,12648.28813,13204.18574,,[M+H-C6H10O4]+ 610.153,52
465.1592521,465.1591428,465.1594656,737.7796021,737.2841797,739.119751,5,3,1,1,1,6961.7772,7074.465,6959.639176,5211.371452,4647.372293,6498.230947,5592.691315,6343.473,6809.866787,,[2M+H+K]2+ 445.177,56
467.2767744,467.2766267,467.2768734,1041.637085,1041.35498,1042.157349,6,0,3,3,1,15550.90599,16717.1544,17166.87759,20269.73458,19081.30263,20337.55971,19181.73547,19993.63702,20415.70179,,[M+K]+ 428.314,80
468.1676263,468.1673154,468.1678806,737.5407715,737.2774048,739.119751,9,3,3,3,1,115274.4682,113817.0158,116984.3703,96825.85288,113060.6295,113071.3823,110484.9608,115814.4625,118427.2366,[171][M]+,[M+Na]+ 445.177,56
469.1704674,469.1701528,469.1707202,737.5407715,737.2774048,739.119751,9,3,3,3,1,27399.57419,27581.24453,28090.50497,23574.22726,28344.65467,27810.3396,26930.11688,29236.12429,29028.25242,[171][M+1]+,,56
469.3286324,469.3283772,469.3288283,1363.23299,1363.2229,1363.494019,4,0,3,1,1,4813.96656,17067.91008,18237.38701,24600.06876,22841.09926,22868.96571,23431.14304,22092.24712,22445.58861,,,187
473.2662229,473.265901,473.2665832,977.231,976.954895,977.5147705,9,3,3,3,1,10088.09286,10216.72925,10854.03588,10512.52714,10423.17143,10220.17693,10069.449,9524.817808,10011.14869,,[2M+H+K]2+ 453.284,34
473.2663742,473.2660354,473.266899,998.8571167,998.7861938,999.5861816,9,3,3,3,1,15248.56587,14686.37874,15140.57,14644.46855,15097.12076,14595.69,15470.49067,13197.1926,14900.415,,[2M+H+K]2+ 453.285,27
474.2593117,474.2588727,474.2595144,902.3277588,902.319519,902.5847168,9,3,3,3,1,53586.35667,52811.41386,52502.0775,47705.04316,45682.81743,47130.93156,46153.62523,47164.04245,49163.35125,[172][M]+,[M+H]+ 473.252,6
474.2591878,474.2586962,474.2595908,919.5128174,919.125,919.9195557,9,3,3,3,1,66236.76084,64849.23327,64071.47429,77544.225,76567.16356,77366.17781,63180.81605,66299.49,66979.35524,[173][M]+,[M+Na]+ 451.269,45
475.2623313,475.2619436,475.2626726,902.3267822,902.069,902.8341064,9,3,3,3,1,11955.86661,12310.40762,12155.65182,10603.67967,11059.50506,10957.1485,9906.417514,9571.361226,10585.92876,[172][M+1]+,,6
475.2623678,475.2618888,475.2625967,919.5128174,919.125,919.9195557,9,3,3,3,1,14863.43131,15459.5259,15742.22959,18501.47549,18682.67961,17784.74095,14257.00117,15460.12555,14789.30526,[173][M+1]+,,45
476.2748783,476.2747035,476.2754188,977.231,977.2075195,977.5147705,9,3,3,3,1,164250.1055,162350.9568,164313.3865,162991.7178,159566.3681,162845.5974,166688.074,156509.4923,166376.2149,[174][M]+,[M+Na]+ 453.284,34
476.2748744,476.2746459,476.2755137,998.861,998.7861938,999.5861816,9,3,3,3,1,202841.8167,202422.384,204220.3824,201288.5827,200900.6013,203414.6759,203133.4047,180896.7455,203920.0843,[175][M]+,[M+Na]+ 453.285,27
477.1048927,477.104584,477.1051237,510.9808044,510.7037048,511.6378174,6,3,0,3,1,10732.27842,11448.08732,7058.817857,1671.933695,1986.001152,2407.742251,8677.574706,6316.528889,7836.317733,,,216
477.2781038,477.2778742,477.2785547,977.2324219,977.2075195,977.5147705,9,3,3,3,1,37743.65114,36100.54057,37548.89942,38765.15372,38626.98298,37899.02836,39573.79773,36159.61067,38809.49768,[174][M+1]+,,34
477.2781275,477.277803,477.278518,998.9309578,998.7861938,999.5861816,8,3,3,2,1,46080.50625,47067.28031,47188.32365,48681.46731,47433.47935,48118.08913,47838.6195,27277.87086,48207.9536,[175][M+1]+,,27
479.1185845,479.1181807,479.1188646,507.4337158,507.178009,507.895752,9,3,3,3,1,18591.29593,18513.79088,19133.90187,11205.77232,11116.256,11307.132,15639.50813,18307.27253,17720.46,,[3M+Na]+ 152.045,8
479.1870094,479.1866496,479.1874617,320.7392273,320.2235718,321.061554,9,3,3,3,1,53957.04267,51113.81127,52585.75682,52800.65622,52358.95733,51924.60951,48092.2145,53252.004,53007.933,[176][M]+,[M+H]+ 478.18,146
480.1694441,480.1690982,480.1696149,750.546936,750.4140015,750.7614136,9,3,3,3,1,26904.08061,26400.97726,25826.12989,17990.14677,16641.23837,16861.24374,24325.37067,25046.07194,24097.99583,[177][M]2+,[M+H+K]2+ 920.369,16
480.1902218,480.1897255,480.1908555,320.8029175,320.2235718,321.0015564,9,3,3,3,1,10363.16586,10327.82761,11396.23127,10998.18156,11494.06912,10794.29211,9612.465,11244.11779,10412.08314,[176][M+1]+,,146
480.3086809,480.3082121,480.3089558,1021.428833,1021.198181,1021.98938,9,3,3,3,1,723582.9073,705378.2687,715025.1843,761977.8606,741776.3777,766963.2605,767579.5275,732038.1321,774061.949,[178][M]+,[M+H]+ 479.3,26
