feature_name,mz,rt,metabolite_annotation,adducts_anno,neutral_loss_annotation,ISF_anno,iso_anno,group,cor_group,check_group,user_anno
FT0001,151.0352,62.2,NA,NA,NA,,,NA,corgroup64,,
FT0002,84.9597,62.3,NA,NA,NA,,,NA,corgroup185,,
FT0003,125.9862,62.3,NA,NA,NA,,,NA,corgroup185,,
FT0004,128.0192,62.3,NA,NA,NA,,,group1,NA,,
FT0005,111.0099,62.4,NA,NA,NA,,,NA,NA,,
FT0006,110.0087,62.4,NA,NA,FT0004-H2O,,,group1,corgroup185,+,
FT0007,112.0063,62.4,NA,NA,NA,,,NA,corgroup185,,
FT0008,164.97,62.2,NA,NA,NA,,,NA,NA,,
FT0009,151.9496,62.5,NA,NA,NA,,,NA,corgroup64,,
FT0010,149.9527,62.6,NA,NA,NA,,,NA,corgroup64,,
FT0011,288.9211,64.7,NA,NA,NA,,,NA,corgroup131,,
FT0012,786.8246,65.3,NA,NA,NA,,,NA,corgroup105,,
FT0013,802.799,65.5,NA,NA,NA,,,NA,corgroup109,,
FT0014,718.8372,65.4,NA,NA,NA,,,NA,corgroup82,,
FT0015,854.8121,65.2,NA,NA,NA,,,NA,corgroup116,,
FT0016,650.8497,65.5,NA,NA,NA,,,NA,corgroup95,,
FT0017,446.8876,65.5,NA,NA,NA,,,group2,corgroup109,+,
FT0018,582.8624,65.5,NA,NA,NA,,,NA,corgroup95,,
FT0019,734.8117,65.6,NA,NA,NA,,,NA,corgroup109,,
FT0020,310.913,65.7,NA,NA,NA,,,NA,corgroup109,,
FT0021,514.875,65.6,NA,NA,NA,,,NA,corgroup105,,
FT0022,378.9002,65.6,NA,NA,NA,,,NA,corgroup109,,
FT0023,666.8241,65.6,NA,NA,NA,,,NA,corgroup82,,
FT0024,598.8365,65.7,NA,NA,NA,,,NA,corgroup105,,
FT0025,462.8616,65.7,NA,NA,NA,,,NA,corgroup109,,
FT0026,244.9242,65.7,NA,NA,NA,,,NA,NA,,
FT0027,530.849,65.7,NA,NA,NA,,,NA,corgroup82,,
FT0028,174.938,65.8,NA,NA,NA,,,NA,corgroup109,,
FT0029,242.9255,65.8,NA,NA,NA,,,NA,corgroup109,,
FT0030,692.8336,65.8,NA,NA,NA,,,NA,corgroup109,,
FT0031,394.8742,65.8,NA,NA,NA,,,NA,corgroup109,,
FT0032,106.9506,65.9,NA,NA,NA,,,NA,corgroup109,,
FT0033,258.8994,66,NA,NA,NA,,,NA,corgroup109,,
FT0034,260.8978,65.9,NA,NA,NA,,,NA,NA,,
FT0035,708.8083,66,NA,NA,NA,,,NA,corgroup82,,
FT0036,640.8211,66,NA,NA,NA,,,NA,NA,,
FT0037,274.8733,66.1,NA,NA,FT0017-C3H9O6P,,,group2,NA,,
FT0038,504.8464,66.2,NA,NA,NA,,,NA,corgroup194,,
FT0039,190.9119,66.2,NA,NA,NA,,,NA,corgroup254,,
FT0040,122.9245,66.3,NA,NA,NA,,,NA,corgroup82,,
FT0041,436.8588,66.3,NA,NA,NA,,,group3,NA,,
FT0042,420.8848,66.2,NA,NA,NA,,,group4,corgroup235,+,
FT0043,572.8336,66.2,NA,NA,NA,,,NA,corgroup116,,
FT0044,659.9853,66.5,NA,NA,NA,,,NA,corgroup235,,
FT0045,368.8714,66.4,NA,NA,NA,,,NA,corgroup116,,
FT0046,266.8419,66.7,NA,NA,NA,,,NA,corgroup116,,
FT0047,250.8679,66.7,NA,NA,NA,,,NA,corgroup49,,
FT0048,232.8966,66.7,NA,NA,NA,,,NA,corgroup131,,
FT0049,264.8444,66.8,NA,NA,FT0041-C3H9O6P,,,group3,corgroup49,+,
FT0050,216.9226,66.8,NA,NA,NA,,,NA,corgroup131,,
FT0051,248.8705,66.8,NA,NA,FT0042-C3H9O6P,,,group4,corgroup116,+,
FT0052,234.8939,66.8,NA,NA,NA,,,NA,corgroup194,,
FT0053,112.8957,67.4,NA,NA,NA,,,NA,corgroup116,,
FT0054,96.9217,67.4,NA,NA,NA,,,NA,corgroup96,,
FT0055,114.893,67.4,NA,NA,NA,,,NA,corgroup131,,
FT0056,98.919,67.5,NA,NA,NA,,,NA,corgroup254,,
FT0057,164.9299,67.6,NA,NA,NA,,,NA,corgroup109,,
FT0058,180.9039,67.6,NA,NA,NA,,,NA,corgroup237,,
FT0059,196.8778,67.7,NA,NA,NA,,,NA,corgroup109,,
FT0060,142.948,67.8,NA,NA,NA,,,NA,NA,,
FT0061,238.8625,67.8,NA,NA,NA,,,NA,corgroup105,,
FT0062,192.0243,69.8,NA,NA,NA,,,NA,corgroup96,,
FT0063,150.1124,70,NA,NA,NA,,,NA,NA,,
FT0064,186.0163,70,NA,NA,NA,,,NA,corgroup249,,
FT0065,98.9842,70.4,NA,NA,NA,,,NA,corgroup24,,
FT0066,170.0424,70.4,NA,NA,NA,,,NA,corgroup237,,
FT0067,216.0631,70.7,NA,NA,FT0078-trimethylamine,,,group5,corgroup25,+,
FT0068,247.0577,70.9,NA,NA,NA,,,NA,NA,,
FT0069,104.0706,71.3,NA,NA,FT0072-CO2; FT0073-CH3COOH; FT0077-HCN+CO,,,group6,NA,,
FT0070,84.0445,71.3,NA,NA,FT0071-HCOOH(H2+CO2 or H2O+CO); FT0074-H2O,,,group6,corgroup115,+,
FT0071,130.0499,71.4,NA,NA,FT0072-H2O,,,group6,corgroup25,,
FT0072,148.0604,71.5,NA,NA,NA,,,group6,corgroup115,+,
FT0073,164.0918,71.8,NA,NA,NA,,,group6,corgroup249,,
FT0074,102.0549,71.7,NA,NA,FT0071-CO; FT0072-HCOOH(H2+CO2 or H2O+CO); FT0077-Methyl isocyanate,,,group6,NA,,
FT0075,391.1823,71.9,NA,NA,NA,,,NA,corgroup24,,
FT0076,176.103,72,NA,NA,NA,,,group6,corgroup24,,
FT0077,159.0764,72,NA,NA,FT0076-NH3,,,group6,corgroup115,+,
FT0078,275.135,72.2,NA,NA,NA,,,group5,NA,,
FT0079,196.0949,72.4,NA,NA,NA,,,NA,NA,,
FT0080,112.9998,72.4,NA,NA,NA,,,NA,NA,,
FT0081,161.092,74,NA,NA,NA,,,group7,corgroup157,+,
FT0082,427.0949,74.3,NA,NA,NA,,,NA,NA,,
FT0083,214.0513,74.4,NA,NA,NA,,,NA,corgroup157,,
FT0084,204.0866,74.8,NA,NA,NA,,,NA,NA,,
FT0085,116.0706,75,NA,NA,FT0081-NH3+CO or HCN+H2O,,,group7,corgroup120,+,
FT0086,608.0884,75.1,NA,NA,NA,,,NA,corgroup120,,
FT0087,134.027,76.3,NA,NA,NA,,,NA,NA,,
FT0088,403.1933,76.3,NA,NA,NA,,,NA,corgroup34,,
FT0089,533.1042,77.1,NA,NA,NA,,,NA,NA,,
FT0090,324.0591,76.8,NA,NA,NA,,,NA,corgroup34,,
FT0091,112.0505,76.9,NA,NA,NA,,,NA,NA,,
FT0092,233.1132,77,NA,NA,FT0094-CO2,,,group8,NA,,
FT0093,241.0819,77.5,NA,NA,FT0095-H2O,,,group8,NA,,
FT0094,277.1031,77.5,NA,NA,NA,,,group8,corgroup34,+,
FT0095,259.0925,77.5,NA,NA,FT0094-H2O,,,group8,corgroup34,+,
FT0096,301.1143,79.3,NA,NA,NA,,,NA,corgroup7,,
FT0097,347.025,80.8,NA,NA,NA,,,NA,NA,,
FT0098,531.2517,80.3,NA,NA,NA,,,NA,NA,,
FT0099,325.0431,80.7,NA,NA,NA,,,NA,corgroup7,,
FT0100,231.6135,81.6,NA,NA,NA,,,NA,NA,,
FT0101,242.5621,82.2,NA,NA,NA,,,NA,NA,,
FT0102,191.0484,83.2,NA,NA,NA,,,NA,corgroup117,,
FT0103,118.0862,83.7,NA,NA,FT0105-CO2,FT0130_MS2 match,,group9,corgroup129,+,
FT0104,484.1163,83.8,NA,NA,FT0116-Pyroglutamic acid,,,group10,corgroup129,+,
FT0105,162.076,84,NA,NA,NA,,,group9,corgroup129,+,
FT0106,130.0498,84.1,NA,NA,FT0105-CH3OH; FT0119-CysGly(pos),,,group9,corgroup10,,
FT0107,308.064,84.6,NA,NA,FT0121-CH2CO,,,group11,corgroup129,+,
FT0108,146.0923,84.9,NA,NA,NA,,,NA,NA,,
FT0109,316.1615,85,NA,NA,FT0136-Glutathione,,,group12,corgroup60,+,
FT0110,112.0505,85.1,NA,NA,NA,,,NA,NA,,
FT0111,542.0681,85.2,NA,NA,NA,,,NA,corgroup47,,
FT0112,150.0583,85.2,NA,NA,NA,,,group9,corgroup129,+,
FT0113,388.1349,85.2,NA,NA,FT0114-H2O,,,group13,corgroup69,+,
FT0114,406.1456,85.2,NA,NA,FT0126-Pyroglutamic acid,,,group13,corgroup129,+,
FT0115,332.5619,85.3,NA,NA,NA,,,NA,corgroup47,,
FT0116,613.1589,85.3,NA,NA,NA,,,group10,corgroup129,+,
FT0117,124.0393,85.3,NA,NA,NA,,,NA,corgroup267,,
FT0118,307.0833,85.3,NA,NA,FT0153-benzene,,,group9,corgroup129,+,
FT0119,308.0907,85.4,NA,NA,FT0153-phenyl radical,,,group9,corgroup136,,
FT0120,364.0652,85.4,NA,NA,NA,,,NA,corgroup60,,
FT0121,350.0749,85.4,NA,NA,NA,,,group11,corgroup103,+,
FT0122,721.2996,85.4,NA,NA,NA,,,NA,corgroup129,,
FT0123,663.2242,85.4,NA,NA,NA,,,NA,corgroup129,,
FT0124,79.0213,85.4,NA,NA,FT0112-dehydroalanine; FT0143-NO2+CO; FT0144-CH3Cl,Precursor; FT0124_MS2 match; FT0129_MS2 match; FT0130_MS2 match; FT0155_MS2 match,,group9,corgroup129,+,
FT0125,348.0704,85.4,NA,NA,NA,,,NA,corgroup129,,
FT0126,535.1881,85.4,NA,NA,NA,,,group13,corgroup136,+,
FT0127,113.0346,85.3,NA,NA,NA,,,NA,NA,,
FT0128,81.0171,85.4,NA,NA,NA,FT0129_MS2 match,,group9,corgroup129,+,
FT0129,157.0351,85.4,NA,NA,NA,Precursor,,group9,corgroup129,+,
FT0130,152.0706,85.4,L-(+)-Alpha-Phenylglycine [M+H]+,[M+H]+ 151.0633,NA,Precursor,,group9,corgroup129,+,
FT0131,664.1163,85.4,NA,NA,FT0133-CH2OH,,,group14,corgroup136,+,
FT0132,133.0317,85.4,NA,NA,FT0112-NH3,,,group9,corgroup267,,
FT0133,695.1329,85.4,NA,NA,NA,,,group14,corgroup117,+,
FT0134,135.0441,85.4,NA,[M+H-NH3]+ 151.0633,FT0130-NH3,Precursor; FT0134_MS2 match,,group9,corgroup129,+,
FT0135,136.0617,85.4,NA,NA,NA,,,group9,corgroup47,,
FT0136,623.2449,85.4,NA,NA,NA,,,group12,NA,,
FT0137,106.0651,85.5,NA,[M+H-CH2O2]+ 151.0633,FT0130-HCOOH(H2+CO2 or H2O+CO); FT0135-NO; FT0140-NO2,FT0141_MS2 match,,group9,NA,,
FT0138,332.0754,85.5,NA,NA,NA,,,NA,corgroup69,,
FT0139,139.0501,85.4,NA,NA,NA,,,NA,corgroup129,,
FT0140,152.0564,85.4,NA,NA,NA,,,group9,corgroup136,,
FT0141,107.0491,85.5,NA,NA,FT0130-NH3+CO or HCN+H2O; FT0134-CO; FT0156-NO,Precursor; FT0134_MS2 match,,group9,corgroup129,+,
FT0142,144.9879,85.6,NA,NA,NA,,,NA,corgroup129,,
FT0143,153.01,85.6,NA,NA,NA,,,group9,corgroup129,+,
FT0144,129.0129,85.6,NA,NA,FT0119-C6H13NO5,,,group9,corgroup10,,
FT0145,145.9867,85.6,NA,NA,NA,,,NA,corgroup129,,
FT0146,123.0553,85.6,NA,NA,FT0107-C3H8NO6P,,,group11,corgroup47,+,
FT0147,101.0031,85.6,NA,NA,NA,,,NA,corgroup129,,
FT0148,139.0129,85.7,NA,NA,NA,,,NA,corgroup129,,
FT0149,137.0017,85.7,NA,NA,NA,,,NA,corgroup129,,
FT0150,464.1332,85.3,NA,NA,NA,,,NA,corgroup103,,
FT0151,1011.1796,85.4,NA,NA,NA,,,NA,corgroup103,,
FT0152,146.007,85.8,NA,NA,NA,,,NA,corgroup129,,
FT0153,385.1288,86.1,NA,NA,NA,,,group9,NA,,
FT0154,97.9947,85.9,NA,NA,FT0144-CH2OH,FT0130_MS2 match,,group9,corgroup129,+,
FT0155,256.9598,85.7,NA,NA,NA,Precursor,,group9,NA,,
FT0156,137.0459,87,NA,NA,FT0130-CH3,,,group9,NA,,
FT0157,194.9902,90.1,NA,NA,NA,,,NA,corgroup90,,
FT0158,308.091,94.7,NA,NA,NA,,,NA,corgroup9,,
FT0159,406.1455,95,NA,NA,NA,,,NA,corgroup9,,
FT0160,135.044,90.1,NA,NA,NA,Precursor; FT0160_MS2 match,,group15,corgroup90,+,
FT0161,152.0706,93.5,L-(+)-Alpha-Phenylglycine [M+H]+,[M+H]+ 151.0633,NA,,,group16,NA,,
FT0162,372.545,101.7,NA,NA,NA,,,NA,NA,,
FT0164,428.0365,112,NA,NA,NA,,,NA,NA,,
FT0165,137.0458,112.5,NA,NA,NA,,,NA,corgroup228,,
FT0166,123.0552,112.6,NA,NA,NA,,,NA,NA,,
FT0167,664.1161,112.6,NA,NA,NA,,,NA,NA,,
FT0168,332.5619,112.7,NA,NA,NA,,,NA,corgroup228,,
FT0169,542.0682,112.9,NA,NA,NA,,,NA,NA,,
FT0170,535.188,117.3,NA,NA,NA,,,NA,NA,,
FT0171,132.1019,122.7,NA,NA,NA,,,group17,corgroup20,+,
FT0172,86.0965,123.1,NA,NA,FT0171-HCOOH(H2+CO2 or H2O+CO),,,group17,corgroup182,+,
FT0173,307.0833,124.3,NA,NA,NA,,,NA,corgroup182,,
FT0174,308.0841,124.2,NA,NA,NA,,,NA,NA,,
FT0175,153.0406,125.2,NA,NA,NA,,,group18,corgroup20,,
FT0176,136.0757,126.1,NA,NA,FT0177-HCOOH(H2+CO2 or H2O+CO),,,group18,corgroup162,+,
FT0177,182.0812,126.2,NA,[M+NH4]+ 164.0473,NA,,,group18,corgroup162,+,
FT0178,119.0491,126.3,NA,[M+H-CH2O2]+ 164.0473,FT0176-NH3; FT0179-HCOOH(H2+CO2 or H2O+CO); FT0180-CO,,,group18,corgroup31,,
FT0179,165.0546,126.3,p-Coumaric Acid [M+H]+,[M+H]+ 164.0473,FT0177-NH3,,,group18,corgroup162,+,
FT0180,147.044,126.5,NA,[M+H-H2O]+ 164.0473,FT0179-H2O,,,group18,corgroup31,,
FT0181,123.044,126.4,NA,NA,FT0175-NO; FT0179-CH2CO,,,group18,corgroup162,+,
FT0182,288.0647,162.4,NA,NA,NA,,,NA,NA,,
FT0183,173.0784,184.6,NA,NA,NA,,,NA,NA,,
FT0184,149.0597,220.8,NA,NA,FT0186-NH3,,,group19,NA,,
FT0185,103.0542,221.2,NA,NA,FT0184-HCOOH(H2+CO2 or H2O+CO); FT0187-NH3,,,group19,NA,,
FT0186,166.0863,221.4,NA,NA,NA,,,group19,corgroup61,+,
FT0187,120.0808,221.5,NA,NA,FT0186-HCOOH(H2+CO2 or H2O+CO),,,group19,corgroup61,+,
FT0188,276.1078,241.8,NA,NA,NA,,,NA,NA,,
FT0189,311.1237,316.7,NA,NA,NA,,,NA,NA,,
FT0190,501.1689,319.9,NA,NA,NA,,,NA,corgroup62,,
FT0191,479.187,320.3,NA,NA,NA,,,NA,corgroup62,,
FT0192,609.6584,329.5,NA,NA,NA,,,NA,NA,,
FT0193,616.6513,329.7,NA,NA,NA,,,NA,NA,,
FT0194,608.6682,329.4,NA,NA,NA,,,NA,NA,,
FT0195,597.6779,329.6,NA,NA,NA,,,NA,NA,,
FT0196,217.1046,336.5,NA,NA,NA,Precursor; FT0196_MS2 match,,group20,corgroup259,+,
FT0197,195.1226,336.6,NA,NA,NA,,,NA,corgroup259,,
FT0198,376.154,339.4,NA,NA,NA,,,NA,NA,,
FT0199,525.1825,342.4,NA,NA,NA,,,NA,NA,,
FT0200,120.0443,342.4,NA,NA,NA,,,NA,NA,,
FT0201,367.6406,353.8,NA,NA,NA,,,NA,NA,,
FT0202,344.1003,359.6,NA,NA,NA,,,NA,NA,,
FT0203,334.1322,359.6,NA,NA,NA,,,NA,corgroup149,,
FT0204,667.2567,359.6,NA,NA,NA,,,NA,corgroup149,,
FT0205,188.0705,364.2,NA,NA,FT0206-NH3,,,group21,corgroup77,+,
FT0206,205.0972,364.3,NA,NA,NA,,,group21,corgroup77,+,
FT0207,151.0754,378.6,NA,NA,NA,,,NA,NA,,
FT0208,261.1309,379.5,NA,NA,,Precursor; FT0208_MS2 match,,group22,corgroup209,+,
FT0209,239.149,379.6,NA,NA,NA,,,NA,corgroup209,,
FT0210,298.0968,379.8,NA,NA,NA,,,NA,NA,,
FT0211,223.0535,382.7,NA,NA,NA,,,NA,NA,,
FT0212,211.0866,385.8,NA,NA,NA,,,NA,NA,,
FT0213,553.1773,386.6,NA,NA,NA,,,NA,NA,,
FT0214,295.1288,400,NA,NA,NA,,,NA,NA,,
FT0215,305.1569,408.7,NA,NA,NA,Precursor; FT0215_MS2 match,,group23,corgroup155,+,
FT0216,283.175,408.6,NA,NA,NA,,,NA,corgroup155,,
FT0217,148.0617,418.4,NA,NA,NA,Precursor; FT0217_MS2 match; FT0218_MS2 match,,group24,corgroup187,+,
FT0218,216.088,418.6,Kinetin [M+H]+,[M+H]+ 215.0807,NA,Precursor; FT0218_MS2 match,,group24,corgroup187,+,
FT0219,457.1117,429.7,NA,NA,NA,,,NA,NA,,
FT0220,195.0877,436.4,NA,NA,NA,,,NA,NA,,
FT0221,217.0696,436.4,NA,NA,NA,,,NA,NA,,
FT0222,291.1453,446.5,Trimetoprim [M+H]+,[M+H]+ 290.1379,NA,Precursor; FT0222_MS2 match,,group25,NA,,
FT0223,261.0983,446.6,NA,NA,NA,Precursor; FT0222_MS2 match; FT0223_MS2 match,,group25,NA,,
FT0224,348.5771,489.7,NA,NA,NA,,[2][M+1]2+,group26,corgroup110,+,
FT0225,203.0017,490,NA,NA,NA,FT0229_MS2 match; FT0235_MS2 match; FT0237_MS2 match; FT0238_MS2 match; FT0243_MS2 match; FT0244_MS2 match; FT0245_MS2 match; FT0248_MS2 match,,group26,corgroup110,+,
FT0226,275.0571,489.8,NA,NA,NA,Precursor,,group26,NA,,
FT0227,499.0961,490,NA,NA,FT0230-H2O,FT0230_MS2 match; FT0241_MS2 match; FT0247_MS2 match,,group26,corgroup110,+,
FT0228,515.1184,489.7,NA,NA,FT0231-H2S,,,group26,corgroup110,+,
FT0229,348.0753,489.7,NA,NA,NA,Precursor,[2][M]2+,group26,corgroup110,+,
FT0230,517.1074,489.8,NA,NA,NA,Precursor; FT0241_MS2 match; FT0247_MS2 match,,group26,corgroup110,+,
FT0231,549.1065,489.8,NA,NA,NA,,,group26,corgroup110,+,
FT0232,119.0491,489.9,NA,[M+H-CH2O2]+ 164.0473,FT0234-HCOOH(H2+CO2 or H2O+CO); FT0236-CO,Precursor; FT0229_MS2 match; FT0230_MS2 match; FT0232_MS2 match; FT0234_MS2 match; FT0235_MS2 match; FT0236_MS2 match; FT0237_MS2 match; FT0241_MS2 match; FT0247_MS2 match; FT0248_MS2 match,,group26,corgroup110,+,
FT0233,187.0366,489.9,p-Coumaric Acid [M+Na]+,[M+Na]+ 164.0473,NA,FT0229_MS2 match,,group26,corgroup110,+,
FT0234,165.0546,489.9,p-Coumaric Acid [M+H]+,[M+H]+ 164.0473,NA,Precursor; FT0229_MS2 match; FT0234_MS2 match; FT0237_MS2 match,,group26,corgroup110,+,
FT0235,547.0671,489.9,NA,NA,NA,Precursor,,group26,corgroup110,+,
FT0236,147.044,489.9,NA,[M+H-H2O]+ 164.0473,FT0234-H2O,Precursor; FT0226_MS2 match; FT0229_MS2 match; FT0230_MS2 match; FT0234_MS2 match; FT0235_MS2 match; FT0236_MS2 match; FT0237_MS2 match; FT0241_MS2 match; FT0243_MS2 match; FT0244_MS2 match; FT0247_MS2 match; FT0248_MS2 match,,group26,corgroup110,+,
FT0237,430.099,490,NA,NA,NA,Precursor,,group26,corgroup110,+,
FT0238,695.1432,490,NA,NA,NA,Precursor,,group26,corgroup110,+,
FT0239,91.0542,490.1,NA,NA,FT0232-CO; FT0236-CO+CO,Precursor; FT0229_MS2 match; FT0230_MS2 match; FT0232_MS2 match; FT0234_MS2 match; FT0235_MS2 match; FT0236_MS2 match; FT0239_MS2 match,,group26,corgroup110,+,
FT0240,537.1132,490.1,NA,NA,NA,,,NA,corgroup110,,
FT0241,681.1558,490.1,NA,NA,NA,Precursor,,group26,corgroup110,+,
FT0242,424.0475,489.9,NA,NA,NA,,,group26,NA,,
FT0243,383.0209,490.2,NA,NA,NA,Precursor; FT0235_MS2 match,,group26,corgroup110,+,
FT0244,531.0959,490.2,NA,NA,FT0231-H2O,Precursor,,group26,corgroup110,+,
FT0245,367.0487,490.3,NA,NA,FT0242-CO+CO+H; FT0250-H2O,Precursor; FT0229_MS2 match; FT0235_MS2 match; FT0237_MS2 match; FT0238_MS2 match; FT0244_MS2 match; FT0248_MS2 match,,group26,corgroup110,+,
FT0246,443.1053,490.3,NA,NA,FT0227-CO+CO; FT0244-NO+NO+CO,,,group26,corgroup233,,
FT0247,679.1656,490.3,NA,NA,NA,Precursor,,group26,corgroup110,+,
FT0248,546.0607,490.3,NA,NA,NA,Precursor,,group26,corgroup110,+,
FT0249,445.1029,490.4,NA,NA,NA,,,NA,NA,,
FT0250,385.0592,490.4,NA,NA,NA,FT0229_MS2 match; FT0235_MS2 match; FT0237_MS2 match; FT0238_MS2 match; FT0244_MS2 match; FT0248_MS2 match,,group26,corgroup110,+,
FT0251,266.052,490.7,NA,[3M+H+K]2+ 164.0473,NA,,,group26,corgroup233,,
FT0252,365.0104,490.2,NA,NA,FT0243-H2O,FT0235_MS2 match; FT0248_MS2 match,,group26,corgroup110,+,
FT0253,371.0705,490.8,NA,NA,NA,FT0230_MS2 match; FT0241_MS2 match; FT0247_MS2 match,,group26,NA,,
FT0254,245.5915,497.4,NA,NA,NA,,,NA,NA,,
FT0255,116.5177,505.9,NA,NA,NA,,,NA,NA,,
FT0256,375.0656,506,NA,NA,NA,,,group27,NA,,
FT0257,495.0962,505,NA,NA,NA,Precursor,,group27,corgroup238,,
FT0258,181.0335,505.8,NA,NA,NA,FT0297_MS2 match,,group27,NA,,
FT0259,135.5893,506.3,NA,NA,NA,,,NA,NA,,
FT0260,347.0708,505.8,NA,NA,FT0256-CO,FT0299_MS2 match,,group27,corgroup91,+,
FT0261,501.0659,506.4,NA,NA,NA,,,NA,corgroup91,,
FT0262,135.1666,506.3,NA,NA,NA,FT0295_MS2 match,,group27,corgroup91,+,
FT0263,135.0441,506,NA,[M+H-H2O]+ 152.0473,FT0286-H2O,Precursor; FT0257_MS2 match; FT0263_MS2 match; FT0264_MS2 match; FT0271_MS2 match; FT0282_MS2 match; FT0283_MS2 match; FT0286_MS2 match; FT0295_MS2 match; FT0297_MS2 match; FT0299_MS2 match; FT0301_MS2 match,,group27,corgroup91,+,
FT0264,359.0213,506.1,NA,NA,NA,Precursor; FT0301_MS2 match,,group27,corgroup91,+,
FT0265,172.0282,506.1,NA,[2M+H+K]2+ 152.0473,NA,,,group27,NA,,
FT0266,332.0621,506.3,NA,NA,NA,,,NA,corgroup91,,
FT0267,177.0417,506.3,NA,NA,NA,,,group27,corgroup91,+,
FT0268,135.111,506.3,NA,NA,NA,FT0295_MS2 match,,group27,corgroup91,+,
FT0269,105.0335,506.5,NA,NA,FT0263-formaldehyde,FT0263_MS2 match; FT0286_MS2 match; FT0295_MS2 match,,group27,corgroup91,+,
FT0270,191.0098,506.2,NA,[M+K]+ 152.0473,NA,,,group27,corgroup91,+,
FT0271,327.0839,506.2,NA,[2M+Na]+ 152.0473,NA,Precursor,,group27,corgroup91,+,
FT0272,343.0489,506.2,NA,NA,FT0302-H2O,FT0257_MS2 match; FT0297_MS2 match,,group27,corgroup91,+,
FT0273,135.1577,506.3,NA,NA,NA,FT0286_MS2 match; FT0295_MS2 match,,group27,corgroup91,+,
FT0274,241.0624,506.4,NA,NA,NA,,,NA,corgroup91,,
FT0275,317.0845,506.3,NA,NA,NA,,,NA,corgroup91,,
FT0276,175.0366,506.3,2-Methoxybenzoic Acid [M+Na]+,[M+Na]+ 152.0473,NA,FT0271_MS2 match; FT0297_MS2 match,,group27,corgroup91,+,
FT0277,135.0246,506.3,NA,NA,NA,FT0286_MS2 match; FT0295_MS2 match,,group27,corgroup91,+,
FT0278,240.0631,506.3,NA,NA,NA,,,group27,corgroup91,+,
FT0279,153.2219,506.4,NA,NA,NA,,,NA,corgroup238,,
FT0280,135.4539,506.3,NA,NA,NA,,,NA,NA,,
FT0281,256.0381,506.3,NA,NA,NA,,,NA,corgroup91,,
FT0282,248.0519,506.3,NA,[3M+H+K]2+ 152.0473,NA,Precursor; FT0297_MS2 match,,group27,corgroup91,+,
FT0283,257.0572,506.3,NA,NA,NA,Precursor,,group27,corgroup91,+,
FT0284,511.0667,506.3,NA,NA,NA,,,NA,corgroup91,,
FT0285,170.0811,506.4,NA,[M+NH4]+ 152.0473,NA,,,group27,NA,,
FT0286,153.0546,506.3,2-Methoxybenzoic Acid [M+H]+,[M+H]+ 152.0473,FT0285-NH3,Precursor; FT0283_MS2 match; FT0286_MS2 match; FT0295_MS2 match; FT0297_MS2 match,,group27,corgroup91,+,
FT0287,135.2014,506.3,NA,NA,NA,FT0286_MS2 match; FT0295_MS2 match,,group27,corgroup91,+,
FT0288,316.0868,506.3,NA,NA,FT0300-acetylcysteine,,,group28,corgroup91,+,
FT0289,135.3318,506.4,NA,NA,NA,FT0286_MS2 match; FT0295_MS2 match,,group27,corgroup91,+,
FT0290,120.0206,506.4,NA,NA,FT0263-CH3; FT0267-Methyl isocyanate; FT0278-C4H8O4,FT0263_MS2 match; FT0286_MS2 match; FT0295_MS2 match,,group27,corgroup91,+,
FT0291,153.3605,506.2,NA,NA,NA,,,NA,corgroup238,,
FT0292,107.0493,506.3,NA,[M+H-CH2O2]+ 152.0473,FT0263-CO; FT0286-HCOOH(H2+CO2 or H2O+CO),FT0263_MS2 match; FT0286_MS2 match; FT0295_MS2 match,,group27,corgroup91,+,
FT0293,77.0387,506.4,NA,NA,FT0263-C2H2O2; FT0269-CO; FT0292-formaldehyde; FT0296-NO2+NO2+CO,FT0263_MS2 match; FT0264_MS2 match; FT0283_MS2 match; FT0286_MS2 match; FT0295_MS2 match; FT0297_MS2 match; FT0299_MS2 match; FT0301_MS2 match,,group27,corgroup91,+,
FT0294,135.3172,506.4,NA,NA,NA,FT0286_MS2 match; FT0295_MS2 match,,group27,corgroup91,+,
FT0295,305.1021,506.4,NA,[2M+H]+ 152.0473,NA,Precursor,,group27,corgroup91,+,
FT0296,197.0185,506.4,NA,NA,NA,,,group27,corgroup91,+,
FT0297,324.0756,506.4,NA,NA,NA,Precursor,,group27,corgroup91,+,
FT0298,92.0257,506.4,NA,NA,FT0290-CO; FT0292-CH3,Precursor; FT0263_MS2 match; FT0286_MS2 match; FT0295_MS2 match; FT0298_MS2 match; FT0299_MS2 match,,group27,corgroup91,+,
FT0299,481.1076,506.5,NA,NA,NA,Precursor; FT0299_MS2 match,,group27,corgroup91,+,
FT0300,479.1186,506.5,NA,NA,NA,,,group28,corgroup91,+,
FT0301,510.0609,506.6,NA,NA,NA,Precursor,,group27,corgroup91,+,
FT0302,361.0596,506.1,NA,NA,NA,FT0257_MS2 match; FT0297_MS2 match,,group27,NA,,
FT0303,371.0478,506.4,NA,NA,NA,,,NA,NA,,
FT0304,477.1049,510.1,NA,NA,NA,,,NA,corgroup244,,
FT0305,401.0812,510.4,NA,NA,NA,Precursor,,group29,corgroup244,,
FT0306,409.0676,510.1,NA,NA,NA,,,NA,corgroup244,,
FT0307,787.1661,510.1,NA,NA,NA,,,NA,corgroup244,,
